ID,Label
1,0.230548784
2,0.283107877
3,0.288294792
4,0.325867653
5,0.408728361
6,0.325867653
7,0.325867653
8,0.325867653
9,0.286145538
10,0.325849265
11,0.258782476
12,0.355902463
13,0.326231658
14,0.284979284
15,0.256476849
16,0.292357802
17,0.32076636
18,0.325867653
19,0.218236282
20,0.326187819
21,0.324817896
22,0.325867653
23,0.375518978
24,0.305621326
25,0.32662046
26,0.325867653
27,0.310247689
28,0.169954464
29,0.34407106
30,0.325867653
31,0.324636817
32,0.330247194
33,0.325829834
34,0.218061432
35,0.329149067
36,0.530930698
37,0.324636817
38,0.312628686
39,0.255047411
40,0.369865477
41,0.324636817
42,0.313364893
43,0.325867653
44,0.255248159
45,0.280281425
46,0.257390678
47,0.28299737
48,0.324738562
49,0.325867653
50,0.282546222
51,0.254164785
52,0.325893372
53,0.324024528
54,0.32662046
55,0.325867653
56,0.244471148
57,0.288857818
58,0.283083528
59,0.325305969
60,0.48751834
61,0.326238096
62,0.313360929
63,0.326047629
64,0.322973192
65,0.194603011
66,0.326122999
67,0.256476849
68,0.330608547
69,0.32598868
70,0.257038772
71,0.341095924
72,0.325867653
73,0.326591998
74,0.327018112
75,0.32701844
76,0.281940252
77,0.288590938
78,0.325867653
79,0.326428652
80,0.325867653
81,0.325660706
82,0.326663911
83,0.326087326
84,0.325884342
85,0.280697703
86,0.325954139
87,0.301855713
88,0.333100051
89,0.325867653
90,0.285179287
91,0.325867653
92,0.19572486
93,0.330913484
94,0.325867653
95,0.309898794
96,0.325867653
97,0.321035147
98,0.328593016
99,0.326487273
100,0.257374465
101,0.254597962
102,0.284355402
103,0.225191131
104,0.323449671
105,0.323624104
106,0.327183336
107,0.270540714
108,0.221980259
109,0.339773059
110,0.291241288
111,0.288053036
112,0.305010825
113,0.215123519
114,0.217502251
115,0.326719314
116,0.325867653
117,0.257958859
118,0.280335903
119,0.325884342
120,0.325103521
121,0.293600738
122,0.220938995
123,0.229223356
124,0.328671008
125,0.257081389
126,0.288725019
127,0.325867653
128,0.325591564
129,0.320684791
130,0.323794812
131,0.325867653
132,0.323047936
133,0.28783682
134,0.325848013
135,0.325126886
136,0.324508846
137,0.326238096
138,0.325477064
139,0.325477064
140,0.257105529
141,0.255778313
142,0.318982869
143,0.195807919
144,0.315027326
145,0.320684791
146,0.263221651
147,0.325867653
148,0.262284964
149,0.256476849
150,0.228981301
151,0.325867653
152,0.145291999
153,0.258366138
154,0.285027057
155,0.324484646
156,0.327623188
157,0.325867653
158,0.287466139
159,0.310422122
160,0.326157272
161,0.325867653
162,0.326644331
163,0.3253842
164,0.272506833
165,0.259397507
166,0.218546286
167,0.325638413
168,0.198113367
169,0.315030813
170,0.285723686
171,0.283444673
172,0.325867653
173,0.327408254
174,0.25615409
175,0.38089776
176,0.326406896
177,0.194523647
178,0.325867653
179,0.325867653
180,0.324876338
181,0.285601646
182,0.325867653
183,0.325867653
184,0.257537723
185,0.208955631
