ID,Label
1,0.960179985
2,0.672563374
3,0.984291613
4,0.034377262
5,0.024737624
6,0.035965882
7,0.032216109
8,0.03278143
9,0.981497645
10,0.269453526
11,0.821414292
12,0.023420714
13,1.024960756
14,0.94341749
15,0.032805793
16,0.947896063
17,1.022184014
18,0.047169991
19,0.977535665
20,0.026822653
21,0.989366591
22,0.036142182
23,0.145080075
24,0.995137095
25,0.020036604
26,0.03858269
27,0.037638307
28,-0.025910251
29,0.024068475
30,0.04029958
31,0.040064875
32,0.06508404
33,0.098831378
34,0.979638934
35,0.044407465
36,0.022354281
37,0.039944969
38,1.008925676
39,0.979051769
40,0.010255929
41,0.026896808
42,0.961811006
43,0.032298915
44,0.967898965
45,0.746223152
46,0.120228358
47,0.984178364
48,0.246438444
49,0.032018077
50,0.651020586
51,0.97304821
52,0.02843466
53,0.477874309
54,0.017106641
55,0.032706663
56,0.966841519
57,0.957395613
58,0.609326303
59,1.001752257
60,0.025820214
61,0.024494488
62,0.021667335
63,0.028015558
64,0.962968051
65,0.976736665
66,0.024121976
67,0.036217324
68,0.03170234
69,0.04110796
70,0.841351867
71,0.03765206
72,0.033547744
73,0.01580029
74,0.025566895
75,0.02073263
76,0.646033585
77,0.944874167
78,0.037181012
79,1.033993483
80,0.036005441
81,0.03010264
82,1.05150485
83,0.033670668
84,0.033890042
85,0.635710835
86,0.023547299
87,0.026928678
88,0.020355254
89,0.025026176
90,0.985645473
91,0.027775468
92,1.010723472
93,0.019965336
94,0.030469334
95,0.076662615
96,0.036490984
97,1.043924093
98,0.010636933
99,1.0337044
100,0.805046201
101,0.970264673
102,0.987525105
103,0.298685402
104,0.019358657
105,0.029067436
106,0.02676438
107,0.03625153
108,0.644781888
109,0.986743271
110,0.993103385
111,0.992362916
112,0.968046665
113,0.99483645
114,0.935662866
115,0.029278498
116,0.031714596
117,0.82655561
118,0.682780921
119,0.033546116
120,0.929611027
121,0.987929642
122,0.777869046
123,0.964747965
124,0.025009725
125,0.764463484
126,0.987114966
127,0.033857536
128,0.95682174
129,0.095104389
130,0.051485959
131,0.030278148
132,0.966791809
133,0.985371768
134,0.080247276
135,0.987079442
136,0.972661793
137,0.026791308
138,0.766939759
139,0.845502436
140,0.95135802
141,0.934423685
142,0.244350642
143,1.026869059
144,1.020113468
145,0.119007595
146,0.797732353
147,0.033000857
148,0.777176976
149,0.082265191
150,0.967290521
151,0.045543812
152,0.036504254
153,0.833766162
154,0.945101798
155,0.935537159
156,0.146122992
157,0.031823713
158,0.990616977
159,0.722547412
160,0.027244175
161,0.032560155
162,1.018952608
163,0.685624123
164,0.023987485
165,0.832652926
166,0.777472019
167,0.044807956
168,1.000743628
169,0.657375693
170,0.987906873
171,0.66186589
172,0.029617446
173,0.333164215
174,0.757288694
175,0.063819364
176,0.05180962
177,0.973750532
178,0.035571121
179,0.032025997
180,0.039091364
181,0.980453551
182,0.03434284
183,0.03573991
184,0.806556284
185,0.937218189
186,0.041145407
187,0.028367072
188,0.04773647
189,0.012650378
190,1.024227023
191,0.02822791
192,0.94817251
193,0.022976626
194,0.992840767
195,0.983447015
196,1.032680988
197,0.984288871
198,0.894539535
199,0.062700763
200,0.912282646
201,0.985563874
202,0.030116599
203,0.041362479
204,0.996141791
205,0.01876685
206,0.677269578
207,0.033780292
208,0.830870509
209,0.066564664
210,0.031404883
211,0.701900721
212,0.843192756
213,1.008639336
214,0.028973324
215,1.010475516
216,0.019935936
217,0.716869652
218,0.029280409
219,0.820462406
220,0.083518818
221,0.030553676
222,0.025872555
223,0.032479063
224,0.026818588
225,0.022984121
226,0.587446094
227,0.328940451
228,0.031245669
229,0.998492658
230,0.990933776
231,0.994147241
232,0.041212849
233,0.982449055
234,0.022199783
235,1.065488577
236,0.962082684
237,0.782366097
238,0.960265636
239,0.99168247
240,0.077237681
241,0.021397885
242,0.014248468
243,0.925638735
244,0.038288504
245,0.638269544
246,0.031536642
247,0.034122866
248,0.779174984
249,0.031502161
250,0.032405093
251,0.569096029
252,0.964811742
253,0.018965077
254,0.037899595
255,0.538130224
256,0.032638021
257,1.014753103
258,0.068987958
259,0.796388924
260,0.658620775
261,0.814242125
262,0.055943627
263,0.00935597
264,0.041133385
265,0.026707131
266,1.034076095
267,0.046161175
268,0.989217579
269,1.003745317
270,0.044197574
271,0.987659097
272,0.024028227
273,1.001068473
274,0.045198962
275,0.060514525
276,0.856989443
277,0.021839991
278,0.982698023
279,0.949348509
280,0.990536392
281,0.029562203
282,0.987598121
283,0.014419287
284,0.142858744
285,0.969677746
286,0.030061739
287,0.818593144
288,0.036186505
289,0.978212535
290,1.002479434
291,0.989990175
292,0.026623923
293,0.031474859
294,0.740062296
295,0.036733873
296,0.955464244
297,0.052297305
298,0.032409832
299,0.179195523
300,0.077077404
301,0.026652694
302,0.015167691
303,0.06592457
304,0.982211649
305,0.806864262
306,0.04312462
307,0.026526477
308,0.986423671
309,0.982066333
310,0.991324365
311,0.821604431
312,0.981794417
313,1.012926698
314,0.982408643
315,0.99124676
316,0.025422666
317,0.987142026
318,0.875403106
319,0.66240114
320,0.993424892
321,0.647979677
322,0.072507389
323,0.991812229
324,1.007148147
325,0.033138663
326,0.487283379
327,0.032519445
328,0.99917382
329,0.028747071
330,0.031383552
331,0.991846323
332,0.536303103
333,0.998085201
334,1.033579946
335,0.025032707
336,0.047488935
337,0.884727657
338,0.646079123
339,0.020147897
340,0.792032063
341,0.022800103
342,0.994194925
343,0.274967432
344,1.021664381
345,0.192203283
346,0.019866627
347,0.017948072
348,0.977808356
349,0.671471775
350,0.169051155
351,0.999358714
352,0.80665952
353,0.023742747
354,0.031498071
355,0.032505002
356,0.144125447
357,1.018666148
358,0.017868813
359,0.323251128
360,0.196437359
361,1.026297092
362,0.900786698
363,0.026828568
364,0.036088288
365,0.657640815
366,0.026242025
367,0.147023976
368,0.018981867
369,0.118242882
370,0.02690012
371,0.101948693
372,0.986344457
373,0.032851629
374,0.03002641
375,0.068762615
376,0.987216413
377,1.011483192
378,0.035409752
379,0.035009045
380,0.949350059
381,0.029535983
382,0.032688335
383,1.015608668
384,0.030278284
385,0.0315331
386,0.990741611
387,0.628992617
388,0.980101764
389,1.064564466
390,0.637517035
391,1.064048409
392,0.984667897
393,0.937656701
394,0.985064805
395,0.647647321
396,0.035053618
397,0.99737519
398,0.991835415
399,0.025184155
400,0.251166403
401,0.032973841
402,0.925197423
403,0.247659922
404,0.055117648
405,0.994511306
406,0.064132124
407,0.973152459
408,1.030716538
409,0.602700233
410,0.112152174
411,0.982728183
412,0.947152913
413,0.990780234
414,0.883649528
415,0.956047595
416,0.028854303
417,0.982409
418,0.086230308
419,0.949507415
420,0.898686707
421,0.997678816
422,0.01776322
423,0.987490356
424,0.959025919
425,0.669781387
426,0.031025438
427,0.967259288
428,0.98975271
429,0.799089611
430,0.028057599
431,0.021708922
432,0.976538301
433,0.01083295
434,1.005441666
435,0.024936855
436,0.8015396
437,1.039624214
438,0.027950436
439,0.941881418
440,0.998665035
441,0.948892713
442,0.485082328
443,0.986970484
444,0.76010716
445,0.894318044
446,0.682877302
447,0.959737659
448,0.02790999
449,0.119695514
450,0.073906049
451,1.013442636
452,0.016081572
453,0.990762055
454,0.044369981
455,0.985735893
456,0.02447111
457,0.020910524
458,0.912175
459,0.881967723
460,0.040518541
461,0.026273502
462,0.966278255
463,1.026785254
464,0.026844878
465,0.985696554
466,0.979548514
467,0.987692893
468,0.97160989
469,0.980641365
470,0.012844272
471,0.033050701
472,0.039187863
473,0.978647888
474,1.017160416
475,0.012362026
476,0.888139606
477,0.016585771
478,0.021152165
479,1.007216215
480,0.992414892
481,0.026762215
482,1.000948668
483,0.977153599
484,0.064462803
485,0.061265357
486,0.033195786
487,1.007804632
488,0.993067205
489,0.031586908
490,0.081859618
491,1.020497441
492,0.027135482
493,0.896761358
494,0.989913642
495,0.082518212
496,0.152824283
497,0.029294487
498,0.028934242
499,0.990037978
500,0.024126247
501,1.043110132
502,0.014966708
503,0.58808589
504,0.266421378
505,0.038288549
506,0.971080959
507,1.003829598
508,0.984658539
509,0.986167908
510,0.581809044
511,0.030694054
512,0.976672292
513,0.977318227
514,0.032176644
515,0.063046426
516,0.986913979
517,0.029304892
518,0.91027683
519,0.926204681
520,0.912605107
521,0.026684985
522,0.020660285
523,0.441983819
524,0.035694711
525,0.031563897
526,1.025732994
527,0.02441019
528,0.30822736
529,0.958998203
530,1.113012552
531,0.64180541
532,0.030756637
533,0.051515169
534,0.987137854
535,0.031036433
536,0.040912434
537,0.024074197
538,0.032805584
539,0.129723281
540,0.999923944
541,0.036993649
542,1.040588737
543,1.018998027
544,0.025430581
545,0.024211302
546,0.035585791
547,0.064859018
548,0.892477751
549,0.042544771
550,0.02293789
551,0.034730054
552,0.990833104
553,0.026008723
554,0.031639319
555,0.034111224
556,0.020005766
557,0.978172243
558,0.097651049
559,0.016245231
560,0.031945184
561,0.997502744
562,0.040062934
563,0.034390982
564,0.200812012
565,0.862983823
566,1.039422393
567,0.096533917
568,0.933951139
569,0.922287881
570,0.994266808
571,0.020390213
572,0.015176341
573,0.174160749
574,0.029798012
575,0.048491709
576,0.060852006
577,0.322749674
578,1.014197469
579,0.03344715
580,0.021638043
581,0.986925423
582,0.058470048
583,1.059405565
584,0.027643755
585,0.962725222
586,0.030810628
587,0.088293239
588,0.029610209
589,1.041300297
590,0.085181698
591,0.906877041
592,0.991715372
593,1.008128285
594,0.224155307
595,0.783849537
596,0.862329543
597,0.018702786
598,0.033088382
599,0.989017963
600,0.91007632
601,0.038376369
602,0.098447166
603,0.985063016
604,0.058872484
605,0.985479712
606,1.03394866
607,0.027724652
608,0.497991651
609,0.916376531
610,0.977963686
611,0.936802566
612,0.02975855
